country,Population (2020),iso_code,month_year,vaccines,total_vaccinations,people_vaccinated,people_fully_vaccinated,monthly_vaccinations_raw,monthly_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,monthly_vaccinations_per_million,country_code,new_cases,cumulative_cases,new_deaths,cumulative_deaths
Australia,25550683,AUS,2021-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",12334071,8407015,3927056,4591535,4357441,47.83,32.6,15.23,168969,AU,3347,33909,13,923
Australia,25550683,AUS,2021-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",19663122,12293802,7369320,7329051,7076785,76.25,47.67,28.58,274420,AU,18685,52594,79,1002
Australia,25550683,AUS,2021-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",28035888,16649549,11386339,8372766,8272203,108.72,64.56,44.15,320774,AU,50110,102704,276,1278
Australia,25550683,AUS,2021-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",35603091,19052562,16529442,7567203,7985714,138.06,73.88,64.1,309666,AU,66533,169237,444,1722
Australia,25550683,AUS,2021-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",39282954,20025197,18808812,3679863,3931646,152.33,77.65,72.94,152459,AU,39896,209133,275,1997
Australia,25550683,AUS,2021-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",42580539,20444346,19755837,3297585,3285906,165.12,79.28,76.61,127420,AU,153425,362558,229,2226
Australia,25550683,AUS,2022-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",49866290,21683520,20211402,7285751,6914955,193.37,84.08,78.37,268144,AU,1789613,2152171,1490,3716
Australia,25550683,AUS,2022-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",54065507,22055898,20483240,4199217,4561982,209.65,85.53,79.43,176903,AU,674553,2826724,1443,5159
Australia,25550683,AUS,2022-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",54492395,22093332,20524493,426888,558116,211.31,85.67,79.59,21642,AU,753848,3580572,506,5665
Austria,9015361,AUT,2021-01,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",264754,242114,22633,0,265756,2.93,2.68,0.25,29392,AT,53223,409277,1506,7812
Austria,9015361,AUT,2021-02,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",712429,460249,252132,0,435931,7.88,5.09,2.79,48210,AT,43355,452632,725,8537
Austria,9015361,AUT,2021-03,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",1630863,1190897,439940,0,998120,18.03,13.17,4.86,110373,AT,84660,537292,727,9264
Austria,9015361,AUT,2021-04,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",3302096,2414034,888440,0,1453097,36.52,26.69,9.82,160685,AT,74258,611550,824,10088
Austria,9015361,AUT,2021-05,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",5222559,3693418,1567975,0,2085793,57.75,40.84,17.34,230651,AT,28151,639701,370,10458
Austria,9015361,AUT,2021-06,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",7656201,4768824,2994020,0,2600958,84.66,52.73,33.11,287618,AT,6214,645915,88,10546
Austria,9015361,AUT,2021-07,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",9885721,5378674,4712507,0,1961864,109.32,59.48,52.11,216946,AT,8306,654221,21,10567
Austria,9015361,AUT,2021-08,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",10583765,5565688,5275650,0,799683,117.04,61.55,58.34,88434,AT,28368,682589,53,10620
Austria,9015361,AUT,2021-09,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",10983700,5781334,5469785,0,435692,121.46,63.93,60.49,48179,AT,55061,737650,224,10844
Austria,9015361,AUT,2021-10,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",11668453,5978629,5670635,0,623071,129.03,66.11,62.71,68902,AT,84550,822200,311,11155
Austria,9015361,AUT,2021-11,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",13902053,6396105,5872349,0,2354114,153.73,70.73,64.94,260322,AT,325698,1147898,1136,12291
Austria,9015361,AUT,2021-12,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",16559997,6660777,6280062,0,2452007,183.12,73.66,69.45,271148,AT,122996,1270894,1037,13328
Austria,9015361,AUT,2022-01,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",17624802,6770763,6479647,0,1163978,194.9,74.87,71.65,128715,AT,566979,1837873,285,13613
Austria,9015361,AUT,2022-02,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",18026389,6799555,6563686,0,400535,199.34,75.19,72.58,44292,AT,839879,2677752,572,14185
Austria,9015361,AUT,2022-03,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",18060574,6803599,6572038,0,20361,199.72,75.24,72.67,2251,AT,694480,3372232,465,14650
Azerbaijan,10154978,AZE,2021-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",0,0,0,0,45500,0,0,0,4452,AZ,13351,229935,544,3119
Azerbaijan,10154978,AZE,2021-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",65000,65000,0,0,217899,0.64,0.64,0,21311,AZ,4054,233989,94,3213
Azerbaijan,10154978,AZE,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",510420,510420,0,42090,379664,4.99,4.99,0,37143,AZ,25487,259476,325,3538
Azerbaijan,10154978,AZE,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",1488218,966132,522086,631855,811774,14.56,9.45,5.11,79405,AZ,58437,317913,952,4490
Azerbaijan,10154978,AZE,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",2253216,1352958,900258,705985,707417,22.04,13.23,8.81,69198,AZ,15951,333864,417,4907
Azerbaijan,10154978,AZE,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",3511219,2214990,1296229,1184499,1174588,34.35,21.67,12.68,114892,AZ,2097,335961,66,4973
Azerbaijan,10154978,AZE,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",4972362,2880131,2092231,1360123,1405884,48.64,28.17,20.47,137513,AZ,7255,343216,49,5022
Azerbaijan,10154978,AZE,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",6805740,4113716,2692024,1519612,1841591,66.57,40.24,26.33,180135,AZ,77887,421103,570,5592
Azerbaijan,10154978,AZE,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",8554628,4762232,3792396,1202990,1808388,83.68,46.58,37.1,176888,AZ,62025,483128,921,6513
Azerbaijan,10154978,AZE,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",9660868,4991242,4402450,898789,1137573,94.5,48.82,43.06,111272,AZ,45981,529109,536,7049
Azerbaijan,10154978,AZE,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",10527605,5079349,4566911,602592,929130,102.98,49.68,44.67,90884,AZ,57531,586640,784,7833
Azerbaijan,10154978,AZE,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",11346166,5169382,4676520,797551,814401,110.98,50.56,45.74,79662,AZ,29712,616352,513,8346
Azerbaijan,10154978,AZE,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",12000767,5230388,4742174,598612,669680,117.39,51.16,46.39,65504,AZ,39932,656284,374,8720
Azerbaijan,10154978,AZE,2022-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",12720225,5280393,4772019,687123,993320,124.42,51.65,46.68,97163,AZ,129017,785301,680,9400
Azerbaijan,10154978,AZE,2022-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",13159756,5308772,4795324,5,177286,128.72,51.93,46.91,17342,AZ,5875,791176,241,9641
Bahamas,393893,BHS,2021-03,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",7000,7000,0,110,7038,1.76,1.76,0,17731,BS,577,9119,8,188
Bahamas,393893,BHS,2021-04,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",25692,25692,0,0,19378,6.47,6.47,0,48821,BS,1270,10389,10,198
Bahamas,393893,BHS,2021-05,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",55037,46378,8659,0,28655,13.87,11.68,2.18,72196,BS,1407,11796,32,230
Bahamas,393893,BHS,2021-06,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",91067,58122,32945,0,36899,22.94,14.64,8.3,92964,BS,790,12586,16,246
Bahamas,393893,BHS,2021-07,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",106898,61803,46793,2377,12860,26.93,15.57,11.79,32400,BS,2091,14677,40,286
Bahamas,393893,BHS,2021-08,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",146738,91967,57593,0,41652,36.97,23.17,14.51,104938,BS,3462,18139,95,381
Bahamas,393893,BHS,2021-09,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",184461,114333,70128,0,48429,46.47,28.81,17.67,122013,BS,2845,20984,150,531
Bahamas,393893,BHS,2021-10,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",255085,132240,122845,0,58944,64.27,33.32,30.95,148506,BS,1382,22366,112,643
Bahamas,393893,BHS,2021-11,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",280176,151709,138266,0,25660,70.59,38.22,34.84,64650,BS,407,22773,28,671
Bahamas,393893,BHS,2021-12,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",300214,157041,147365,6771,24242,75.64,39.57,37.13,61079,BS,1496,24269,45,716
Bahamas,393893,BHS,2022-01,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",318916,160505,151520,0,16226,80.35,40.44,38.17,40878,BS,8243,32512,30,746
Bahamas,393893,BHS,2022-02,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",327515,163061,153878,0,7199,82.52,41.08,38.77,18136,BS,617,33129,25,771
Bahrain,1711057,BHR,2020-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",58643,58643,0,19678,34657,3.35,3.35,0,19824,BH,5638,92425,11,352
Bahrain,1711057,BHR,2021-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",97776,171568,0,39133,166495,5.59,9.81,0,95232,BH,10201,102626,20,372
Bahrain,1711057,BHR,2021-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",0,298171,0,0,215936,0,17.05,0,123508,BH,19152,121778,72,444
Bahrain,1711057,BHR,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",766317,510877,255440,259798,299172,43.83,29.22,14.61,171123,BH,21796,143574,73,517
Bahrain,1711057,BHR,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",1235170,693423,541747,468853,467272,70.65,39.66,30.99,267271,BH,32178,175752,122,639
Bahrain,1711057,BHR,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",1732728,941674,791054,497558,469479,99.11,53.86,45.25,268535,BH,62405,238157,314,953
Bahrain,1711057,BHR,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2122296,1057888,987140,389568,383950,121.39,60.51,56.46,219613,BH,27486,265643,398,1351
Bahrain,1711057,BHR,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2305354,1108252,1055185,183058,231478,131.86,63.39,60.36,132398,BH,3437,269080,33,1384
Bahrain,1711057,BHR,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2489109,1146939,1088446,183755,189211,142.37,65.6,62.26,108229,BH,3373,272453,4,1388
Bahrain,1711057,BHR,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2590143,1165178,1119298,101034,90888,148.15,66.65,64.02,51986,BH,2528,274981,1,1389
Bahrain,1711057,BHR,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2771330,1177521,1141443,181187,190527,158.52,67.35,65.29,108979,BH,1813,276794,4,1393
Bahrain,1711057,BHR,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2928259,1188539,1159574,156929,143319,167.49,67.98,66.33,81978,BH,834,277628,1,1394
Bahrain,1711057,BHR,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",3226201,1203146,1177993,297942,300140,184.53,68.82,67.38,171675,BH,3778,281406,0,1394
Bahrain,1711057,BHR,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",3357017,1223859,1193959,130816,146507,192.02,70,68.29,83799,BH,87361,368767,13,1407
Bahrain,1711057,BHR,2022-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",3375361,1227305,1197343,18344,20713,193.07,70.2,68.49,11846,BH,143539,512306,46,1453
Bangladesh,164972348,BGD,2021-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",567,567,0,567,5139,0,0,0,31,BD,21629,535139,568,8127
Bangladesh,164972348,BGD,2021-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",3110525,3110525,0,1938619,2759688,1.87,1.87,0,16593,BD,11077,546216,281,8408
Bangladesh,164972348,BGD,2021-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",5370431,5370431,0,70407,2503853,3.23,3.23,0,15055,BD,65079,611295,638,9046
Bangladesh,164972348,BGD,2021-04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",8625350,5819656,2805694,1247104,3103484,5.19,3.5,1.69,18661,BD,147837,759132,2404,11450
Bangladesh,164972348,BGD,2021-05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",9991671,5823245,4168426,823451,1579134,6.01,3.5,2.51,9493,BD,41408,800540,1169,12619
Bangladesh,164972348,BGD,2021-06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",10103015,5823245,4279770,42601,150076,6.08,3.5,2.57,899,BD,112718,913258,1884,14503
Bangladesh,164972348,BGD,2021-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",12849265,8520221,4329044,2734283,1035171,7.73,5.12,2.6,6224,BD,336226,1249484,6182,20685
Bangladesh,164972348,BGD,2021-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",26471819,18580195,7891624,11087192,14205449,15.92,11.17,4.75,85418,BD,251134,1500618,5510,26195
Bangladesh,164972348,BGD,2021-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",48225447,31502515,16722932,18962130,17359979,29,18.94,10.06,104386,BD,55293,1555911,1315,27510
Bangladesh,164972348,BGD,2021-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",70510078,41784170,28725908,6884827,22991407,42.4,25.13,17.27,138250,BD,13628,1569539,358,27868
Bangladesh,164972348,BGD,2021-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",96434845,59839716,36595129,16980584,28229442,57.99,35.98,22.01,169746,BD,6745,1576284,113,27981
Bangladesh,164972348,BGD,2021-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",106575146,65835395,40739751,8813795,28420209,64.08,39.59,24.5,170887,BD,9255,1585539,91,28072
Bangladesh,164972348,BGD,2022-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",156416604,95440321,59711538,14576165,35926158,94.05,57.39,35.91,216025,BD,213294,1798833,322,28394
Bangladesh,164972348,BGD,2022-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",209937805,122689831,83529389,3913910,39005097,126.24,73.77,50.23,234549,BD,144744,1943577,643,29037
Bangladesh,164972348,BGD,2022-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",217266600,125588721,87310746,1467914,16643418,130.64,75.52,52.5,100079,BD,6780,1950357,75,29112
Barbados,287437,BRB,2021-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",38615,38615,0,34125,31656,13.42,13.42,0,110027,BB,1496,2994,21,33
Barbados,287437,BRB,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",63728,63728,0,25054,34295,22.15,22.15,0,119201,BB,640,3634,8,41
Barbados,287437,BRB,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",74218,74218,0,10285,10136,25.8,25.8,0,35231,BB,204,3838,3,44
Barbados,287437,BRB,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",139354,78633,60721,65136,63309,48.44,27.33,21.11,220046,BB,174,4012,3,47
Barbados,287437,BRB,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",166567,95386,71181,25007,27596,57.89,33.15,24.74,95918,BB,67,4079,0,47
Barbados,287437,BRB,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",175943,99695,76248,8014,10022,61.15,34.65,26.5,34832,BB,286,4365,1,48
Barbados,287437,BRB,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",204266,109905,94361,28323,27181,71,38.2,32.8,94475,BB,566,4931,0,48
Barbados,287437,BRB,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",241915,136034,105881,30474,35019,84.08,47.28,36.8,121715,BB,3050,7981,21,69
Barbados,287437,BRB,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",275933,149019,126914,28673,36188,95.91,51.8,44.11,125778,BB,9484,17465,83,152
Barbados,287437,BRB,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",290345,153586,136759,13536,16927,100.92,53.38,47.53,58833,BB,7573,25038,73,225
Barbados,287437,BRB,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",299629,155952,143677,9284,8885,104.14,54.2,49.94,30880,BB,3272,28310,35,260
Barbados,287437,BRB,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",305374,158463,146911,5636,6650,106.14,55.08,51.06,23112,BB,15171,43481,18,278
Barbados,287437,BRB,2022-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",309562,160114,149448,3151,3806,107.6,55.65,51.94,13230,BB,11550,55031,37,315
Barbados,287437,BRB,2022-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",310502,160485,150017,801,798,107.92,55.78,52.14,2774,BB,2317,57348,11,326
Belarus,9448772,BLR,2020-12,"Sinopharm/Beijing, Sputnik V",0,0,0,0,1209,0,0,0,129,BY,57353,192361,263,1414
Belarus,9448772,BLR,2021-01,"Sinopharm/Beijing, Sputnik V",0,0,0,0,12493,0,0,0,1333,BY,54209,246570,294,1708
Belarus,9448772,BLR,2021-02,"Sinopharm/Beijing, Sputnik V",20944,20944,0,0,11646,0.22,0.22,0,1238,BY,39389,285959,258,1966
Belarus,9448772,BLR,2021-03,"Sinopharm/Beijing, Sputnik V",66618,40518,26100,0,50013,0.71,0.43,0.28,5296,BY,34635,320594,271,2237
Belarus,9448772,BLR,2021-04,"Sinopharm/Beijing, Sputnik V",328500,244000,84500,0,289082,3.48,2.58,0.89,30612,BY,36639,357233,295,2532
Belarus,9448772,BLR,2021-05,"Sinopharm/Beijing, Sputnik V",796834,517151,279683,0,409940,8.44,5.48,2.96,43413,BY,36574,393807,309,2841
Belarus,9448772,BLR,2021-06,"Sinopharm/Beijing, Sputnik V",1073282,701183,372099,0,668362,11.37,7.43,3.94,70776,BY,22468,416275,291,3132
Belarus,9448772,BLR,2021-07,"Sinopharm/Beijing, Sputnik V",2194993,1334540,860453,0,832811,23.24,14.13,9.11,88188,BY,28773,445048,313,3445
Belarus,9448772,BLR,2021-08,"Sinopharm/Beijing, Sputnik V",2963378,1626825,1336553,0,669954,31.38,17.23,14.15,70948,BY,35316,480364,323,3768
Belarus,9448772,BLR,2021-09,"Sinopharm/Beijing, Sputnik V",3628321,2059838,1568483,0,717179,38.42,21.81,16.61,75949,BY,55733,536097,361,4129
Belarus,9448772,BLR,2021-10,"Sinopharm/Beijing, Sputnik V",4766181,2759758,2006423,0,1288557,50.47,29.23,21.25,136459,BY,62035,598132,485,4614
Belarus,9448772,BLR,2021-11,"Sinopharm/Beijing, Sputnik V",6331049,3618830,2712219,0,1329743,67.05,38.32,28.72,140816,BY,55191,653323,453,5067
Belarus,9448772,BLR,2021-12,"Sinopharm/Beijing, Sputnik V",7708200,4356041,3228165,0,2035014,81.63,46.13,34.19,215505,BY,44277,697600,494,5561
Belarus,9448772,BLR,2022-01,"Sinopharm/Beijing, Sputnik V",10028295,5274902,4233740,0,1620807,106.2,55.86,44.84,171641,BY,43388,740988,478,6039
Belarus,9448772,BLR,2022-02,"Sinopharm/Beijing, Sputnik V",10649534,5528298,4632574,0,618142,112.78,58.54,49.06,65462,BY,176480,917468,431,6470
Belgium,11598451,BEL,2020-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",955,953,21,616,529,0.01,0.01,0,45,BE,68100,648417,2790,19758
Belgium,11598451,BEL,2021-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",344861,317943,27482,343906,310862,2.96,2.73,0.24,26724,BE,60834,709251,1623,21381
Belgium,11598451,BEL,2021-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",877445,535078,343414,532584,520096,7.54,4.6,2.95,44710,BE,59560,768811,984,22365
Belgium,11598451,BEL,2021-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2004087,1435804,569677,1126642,1044673,17.23,12.34,4.9,89809,BE,113073,881884,819,23184
Belgium,11598451,BEL,2021-04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3985162,3112050,878424,1981075,1864979,34.26,26.75,7.55,160328,BE,106333,988217,1205,24389
Belgium,11598451,BEL,2021-05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",6910424,4755042,2236842,2925262,2898472,59.41,40.88,19.23,249173,BE,70760,1058977,728,25117
Belgium,11598451,BEL,2021-06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",11089877,7262384,4095755,4179453,4114167,95.34,62.43,35.21,353685,BE,20904,1079881,214,25331
Belgium,11598451,BEL,2021-07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",14708145,8108286,6933481,3618268,3576693,126.44,69.7,59.61,307478,BE,39403,1119284,69,25400
Belgium,11598451,BEL,2021-08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",16311187,8479737,8196938,1603042,1889620,140.22,72.9,70.47,162446,BE,58736,1178020,137,25537
Belgium,11598451,BEL,2021-09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",16856169,8639850,8469068,544982,553788,144.91,74.27,72.81,47608,BE,59901,1237921,218,25755
Belgium,11598451,BEL,2021-10,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",17627446,8757215,8617627,771277,792380,151.54,75.28,74.08,68118,BE,135745,1373666,432,26187
Belgium,11598451,BEL,2021-11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",18938644,8868670,8728875,1311198,1158812,162.81,76.24,75.04,99618,BE,398808,1772474,986,27173
Belgium,11598451,BEL,2021-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",21704563,8929068,8819658,2765919,2821638,186.59,76.76,75.82,242568,BE,341051,2113525,1214,28387
Belgium,11598451,BEL,2022-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",24189646,9154872,8879788,2485083,2550671,207.95,78.7,76.34,219275,BE,1050196,3163721,745,29132
Belgium,11598451,BEL,2022-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",25036815,9218037,9081202,847169,887363,215.23,79.24,78.07,76282,BE,395033,3558754,1063,30195
Belgium,11598451,BEL,2022-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",25090382,9221824,9092136,53567,76653,215.7,79.28,78.16,6590,BE,137305,3696059,315,30510
Belize,398845,BLZ,2021-02,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",0,0,0,0,0,0,0,0,0,BZ,416,12293,13,314
Belize,398845,BLZ,2021-03,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",22067,22067,0,13958,21585,5.45,5.45,0,53308,BZ,122,12415,3,317
Belize,398845,BLZ,2021-04,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",42100,42100,0,7259,20367,10.4,10.4,0,50299,BZ,224,12639,6,323
Belize,398845,BLZ,2021-05,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",75243,64070,11173,16660,33272,18.58,15.82,2.76,82168,BZ,152,12791,1,324
