country,Population (2020),iso_code,month_year,vaccines,total_vaccinations,people_vaccinated,people_fully_vaccinated,monthly_vaccinations_raw,monthly_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,monthly_vaccinations_per_million
Dominican Republic,10866667,DOM,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",910869.0,856474.0,54395.0,521230.0,848368.0,8.32,7.82,0.5,77451.0
Dominican Republic,10866667,DOM,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",1970018.0,1174227.0,795791.0,222140.0,962806.0,17.98,10.72,7.27,87897.0
Dominican Republic,10866667,DOM,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",4311374.0,3223950.0,1087424.0,2090450.0,2302511.0,39.36,29.43,9.93,210203.0
Dominican Republic,10866667,DOM,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",7842179.0,4949582.0,2892597.0,3530805.0,3483858.0,71.59,45.19,26.41,318051.0
Dominican Republic,10866667,DOM,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",10140333.0,5543146.0,4215901.0,2062348.0,2336792.0,92.57,50.61,38.49,213333.0
Dominican Republic,10866667,DOM,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",11152044.0,5815574.0,4658577.0,1011711.0,1097837.0,101.81,53.09,42.53,100225.0
Dominican Republic,10866667,DOM,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",11919643.0,6069351.0,4907894.0,767599.0,772534.0,108.82,55.41,44.81,70528.0
Dominican Republic,10866667,DOM,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",13277959.0,6728113.0,5326123.0,1358316.0,1378762.0,121.22,61.42,48.62,125871.0
Dominican Republic,10866667,DOM,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",13816937.0,6875984.0,5601216.0,507828.0,561011.0,126.14,62.77,51.14,51215.0
Dominican Republic,10866667,DOM,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",14086551.0,6938596.0,5699587.0,214976.0,281398.0,128.6,63.34,52.03,25690.0
Dominican Republic,10866667,DOM,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",14773753.0,6999277.0,5794606.0,624274.0,596426.0,134.87,63.9,52.9,54450.0
Dominican Republic,10866667,DOM,2022-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",15252198.0,7119929.0,5858333.0,388313.0,575089.0,139.24,65.0,53.48,52502.0
Dominican Republic,10866667,DOM,2022-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",15301734.0,7139986.0,5864471.0,0.0,54969.0,139.69,65.18,53.54,5019.0
Ecuador,17688599,ECU,2021-01,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",7133.0,7133.0,0.0,7116.0,12000.0,0.04,0.04,0.0,670.0
Ecuador,17688599,ECU,2021-02,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",76547.0,70004.0,6543.0,69414.0,55914.0,0.43,0.39,0.04,3127.0
Ecuador,17688599,ECU,2021-03,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",468665.0,400735.0,67930.0,392118.0,369602.0,2.62,2.24,0.38,20663.0
Ecuador,17688599,ECU,2021-04,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",1502538.0,1249905.0,252633.0,1033873.0,888606.0,8.4,6.99,1.41,49674.0
Ecuador,17688599,ECU,2021-05,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",2896575.0,2101930.0,794645.0,1394037.0,1439964.0,16.19,11.75,4.44,80498.0
Ecuador,17688599,ECU,2021-06,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",4821053.0,3369155.0,1451898.0,1924478.0,1870917.0,26.95,18.83,8.12,104586.0
Ecuador,17688599,ECU,2021-07,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",12477610.0,10013732.0,2463878.0,7656557.0,6991388.0,69.75,55.98,13.77,390830.0
Ecuador,17688599,ECU,2021-08,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",19456354.0,10817074.0,8817252.0,6978744.0,7310363.0,108.76,60.47,49.29,408663.0
Ecuador,17688599,ECU,2021-09,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",20896804.0,11350433.0,9918613.0,769244.0,1784231.0,116.82,63.45,55.45,99741.0
Ecuador,17688599,ECU,2021-10,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",22597171.0,12630462.0,10315176.0,1700367.0,1698374.0,126.32,70.61,57.66,94942.0
Ecuador,17688599,ECU,2021-11,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",25200571.0,13766680.0,11451335.0,2603400.0,2518636.0,140.88,76.96,64.02,140797.0
Ecuador,17688599,ECU,2021-12,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",27566331.0,14224604.0,12690467.0,2365760.0,2460483.0,154.1,79.52,70.94,137545.0
Ecuador,17688599,ECU,2022-01,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",30028057.0,14653284.0,13306352.0,2461726.0,2486553.0,167.86,81.91,74.39,139002.0
Ecuador,17688599,ECU,2022-02,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",31989116.0,14774659.0,13565023.0,1961059.0,2000954.0,178.83,82.59,75.83,111859.0
Ecuador,17688599,ECU,2022-03,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",32244231.0,14787129.0,13595355.0,255115.0,204218.0,180.25,82.66,76.0,11415.0
Egypt,102659126,EGY,2021-01,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",1315.0,1315.0,0.0,0.0,1918.0,0.0,0.0,0.0,18.0
Egypt,102659126,EGY,2021-02,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",0.0,0.0,0.0,0.0,75841.0,0.0,0.0,0.0,728.0
Egypt,102659126,EGY,2021-03,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",164534.0,164534.0,0.0,0.0,118372.0,0.16,0.16,0.0,1137.0
Egypt,102659126,EGY,2021-04,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",660000.0,660000.0,0.0,0.0,738914.0,0.63,0.63,0.0,7085.0
Egypt,102659126,EGY,2021-05,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",2586274.0,2254371.0,331903.0,250171.0,1522030.0,2.48,2.16,0.32,14595.0
Egypt,102659126,EGY,2021-06,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",4282641.0,3502181.0,780460.0,29244.0,1796383.0,4.11,3.36,0.75,17233.0
Egypt,102659126,EGY,2021-07,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",5337506.0,3697974.0,1639532.0,94968.0,1163262.0,5.12,3.55,1.57,11155.0
Egypt,102659126,EGY,2021-08,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",8741005.0,5616607.0,3124398.0,0.0,3352992.0,8.38,5.39,3.0,32161.0
Egypt,102659126,EGY,2021-09,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",16959764.0,11113946.0,5845818.0,975155.0,7414909.0,16.27,10.66,5.61,71121.0
Egypt,102659126,EGY,2021-10,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",27818424.0,17937206.0,10567410.0,0.0,11142756.0,26.68,17.2,10.14,106873.0
Egypt,102659126,EGY,2021-11,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",40644158.0,25927931.0,15515855.0,729239.0,12325720.0,38.98,24.87,14.88,118226.0
Egypt,102659126,EGY,2021-12,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",52819190.0,33098284.0,20627388.0,0.0,14864615.0,50.66,31.75,19.78,142577.0
Egypt,102659126,EGY,2022-01,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",65052928.0,38312663.0,27165187.0,0.0,10071919.0,62.4,36.75,26.06,96604.0
Egypt,102659126,EGY,2022-02,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",70684545.0,40772051.0,29953832.0,0.0,5927180.0,67.8,39.11,28.73,56853.0
Egypt,102659126,EGY,2022-03,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",71361630.0,41192990.0,30174310.0,0.0,202777.0,68.45,39.51,28.94,1945.0
El Salvador,6491923,SLV,2021-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",16000.0,16000.0,0.0,0.0,17248.0,0.25,0.25,0.0,2646.0
El Salvador,6491923,SLV,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",99855.0,99855.0,0.0,5512.0,62359.0,1.53,1.53,0.0,9565.0
El Salvador,6491923,SLV,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",915725.0,839870.0,75855.0,622839.0,724426.0,14.05,12.88,1.16,111134.0
El Salvador,6491923,SLV,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",1925770.0,1140890.0,784880.0,592534.0,1045927.0,29.54,17.5,12.04,160455.0
El Salvador,6491923,SLV,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",2674605.0,1585582.0,1089023.0,208433.0,883280.0,41.03,24.32,16.71,135504.0
El Salvador,6491923,SLV,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",4309189.0,2821728.0,1487461.0,849829.0,1435262.0,66.11,43.29,22.82,220183.0
El Salvador,6491923,SLV,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",6298361.0,3539933.0,2758428.0,1303723.0,1952409.0,96.62,54.31,42.32,299521.0
El Salvador,6491923,SLV,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",7584818.0,4107518.0,3416168.0,487532.0,1306505.0,116.36,63.01,52.41,200432.0
El Salvador,6491923,SLV,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",8516654.0,4314392.0,3789448.0,423756.0,1080511.0,130.65,66.19,58.13,165758.0
El Salvador,6491923,SLV,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",9179875.0,4428668.0,4059302.0,226397.0,639426.0,140.83,67.94,62.27,98093.0
El Salvador,6491923,SLV,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",9620698.0,4483699.0,4156783.0,145586.0,459942.0,147.59,68.78,63.77,70560.0
El Salvador,6491923,SLV,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",9978576.0,4533437.0,4206985.0,13099.0,363133.0,153.08,69.55,64.54,55708.0
El Salvador,6491923,SLV,2022-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",10234262.0,4569063.0,4258480.0,30449.0,224898.0,157.0,70.09,65.33,34499.0
England,56550000,OWID_ENG,2021-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",8543262.0,8082355.0,460907.0,6209498.0,5600174.0,15.11,14.29,0.82,99030.0
England,56550000,OWID_ENG,2021-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",17812739.0,17212804.0,599935.0,9269477.0,9377418.0,31.5,30.44,1.06,165826.0
England,56550000,OWID_ENG,2021-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",29973324.0,26454219.0,3519105.0,12160585.0,11861175.0,53.0,46.78,6.22,209749.0
England,56550000,OWID_ENG,2021-04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",41277728.0,28771540.0,12506188.0,11304404.0,11288945.0,72.99,50.88,22.12,199627.0
England,56550000,OWID_ENG,2021-05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",54883579.0,33009444.0,21874135.0,13605851.0,13772946.0,97.05,58.37,38.68,243555.0
England,56550000,OWID_ENG,2021-06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",65394783.0,37618263.0,27776520.0,10511204.0,10944914.0,115.64,66.52,49.12,193546.0
England,56550000,OWID_ENG,2021-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",71308628.0,39290667.0,32017961.0,5913845.0,6125773.0,126.1,69.48,56.62,108323.0
England,56550000,OWID_ENG,2021-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",76212080.0,40339022.0,35873058.0,4903452.0,5096515.0,134.77,71.33,63.44,90125.0
England,56550000,OWID_ENG,2021-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",79472006.0,40979175.0,37629371.0,3259926.0,2708199.0,140.53,72.47,66.54,47887.0
England,56550000,OWID_ENG,2021-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",87035599.0,41893685.0,38315755.0,7563593.0,7627799.0,153.91,74.08,67.76,134887.0
England,56550000,OWID_ENG,2021-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",97296577.0,42806590.0,38909382.0,10260978.0,10050325.0,172.05,75.7,68.81,177726.0
England,56550000,OWID_ENG,2021-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",111916669.0,43513898.0,39817420.0,14620092.0,14801300.0,197.91,76.95,70.41,261738.0
England,56550000,OWID_ENG,2022-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",115860495.0,44018188.0,40630005.0,3943826.0,4586221.0,204.88,77.84,71.85,81099.0
England,56550000,OWID_ENG,2022-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",117261409.0,44257667.0,41146925.0,1400914.0,1514690.0,207.36,78.26,72.76,26785.0
England,56550000,OWID_ENG,2022-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",117488060.0,44291865.0,41229964.0,226651.0,228991.0,207.76,78.32,72.91,4048.0
Equatorial Guinea,1410419,GNQ,2021-03,Sinopharm/Beijing,12155.0,9748.0,2407.0,0.0,6540.0,0.84,0.67,0.17,4516.0
Equatorial Guinea,1410419,GNQ,2021-04,Sinopharm/Beijing,75518.0,64646.0,10872.0,0.0,61159.0,5.21,4.46,0.75,42183.0
Equatorial Guinea,1410419,GNQ,2021-05,Sinopharm/Beijing,224503.0,148085.0,76418.0,0.0,144362.0,15.48,10.21,5.27,99575.0
Equatorial Guinea,1410419,GNQ,2021-06,Sinopharm/Beijing,265110.0,150609.0,114501.0,0.0,45652.0,18.28,10.39,7.9,31484.0
Equatorial Guinea,1410419,GNQ,2021-07,Sinopharm/Beijing,306265.0,179210.0,127055.0,0.0,42177.0,21.12,12.36,8.76,29091.0
Equatorial Guinea,1410419,GNQ,2021-08,Sinopharm/Beijing,345719.0,197657.0,148062.0,0.0,41141.0,23.84,13.63,10.21,28376.0
Equatorial Guinea,1410419,GNQ,2021-09,Sinopharm/Beijing,397083.0,225011.0,167635.0,0.0,46216.0,27.39,15.52,11.56,31875.0
Equatorial Guinea,1410419,GNQ,2021-10,Sinopharm/Beijing,431640.0,241589.0,190051.0,639.0,37037.0,29.77,16.66,13.11,25543.0
Equatorial Guinea,1410419,GNQ,2021-11,Sinopharm/Beijing,445684.0,247515.0,198169.0,0.0,15770.0,30.74,17.07,13.67,10879.0
Equatorial Guinea,1410419,GNQ,2021-12,Sinopharm/Beijing,452666.0,249276.0,203390.0,0.0,7644.0,31.22,17.19,14.03,5271.0
Equatorial Guinea,1410419,GNQ,2022-01,Sinopharm/Beijing,455655.0,251474.0,204181.0,0.0,4713.0,31.43,17.34,14.08,3248.0
Equatorial Guinea,1410419,GNQ,2022-02,Sinopharm/Beijing,463549.0,257526.0,206023.0,0.0,5812.0,31.97,17.76,14.21,4000.0
Equatorial Guinea,1410419,GNQ,2022-03,Sinopharm/Beijing,467504.0,259685.0,207819.0,0.0,2307.0,32.24,17.91,14.33,1592.0
Estonia,1326693,EST,2020-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2475.0,2475.0,50.0,2284.0,1797.0,0.19,0.19,0.0,1356.0
Estonia,1326693,EST,2021-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",38532.0,28079.0,11322.0,36057.0,32916.0,2.91,2.12,0.85,24837.0
Estonia,1326693,EST,2021-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",112686.0,78596.0,35818.0,74154.0,69832.0,8.5,5.93,2.7,52700.0
Estonia,1326693,EST,2021-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",266719.0,202949.0,69344.0,154033.0,152415.0,20.13,15.31,5.23,115011.0
Estonia,1326693,EST,2021-04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",459062.0,336635.0,132128.0,192343.0,171859.0,34.64,25.4,9.97,129686.0
Estonia,1326693,EST,2021-05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",706227.0,472314.0,263071.0,247165.0,257481.0,53.29,35.64,19.85,194293.0
Estonia,1326693,EST,2021-06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",955422.0,559139.0,442532.0,249195.0,248061.0,72.1,42.19,33.39,187191.0
Estonia,1326693,EST,2021-07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1133227.0,638277.0,565007.0,177805.0,185828.0,85.51,48.17,42.64,140228.0
Estonia,1326693,EST,2021-08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1272793.0,726878.0,639295.0,139566.0,140961.0,96.05,54.85,48.24,106370.0
Estonia,1326693,EST,2021-09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1370820.0,758182.0,714940.0,98027.0,102533.0,103.44,57.21,53.95,77371.0
Estonia,1326693,EST,2021-10,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1477220.0,795541.0,759488.0,106400.0,98603.0,111.47,60.03,57.31,74407.0
Estonia,1326693,EST,2021-11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1659691.0,827764.0,788428.0,182471.0,185298.0,125.24,62.46,59.5,139828.0
Estonia,1326693,EST,2021-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1808971.0,842214.0,818346.0,149280.0,150203.0,136.51,63.55,61.75,113343.0
Estonia,1326693,EST,2022-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1920219.0,854416.0,832708.0,111248.0,116882.0,144.9,64.48,62.84,88200.0
Estonia,1326693,EST,2022-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1954211.0,857360.0,839201.0,33992.0,38353.0,147.47,64.7,63.33,28944.0
Estonia,1326693,EST,2022-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1959787.0,857929.0,840394.0,5576.0,5831.0,147.89,64.74,63.42,4399.0
Eswatini,1162233,SWZ,2021-03,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",0.0,0.0,0.0,0.0,3377.0,0.0,0.0,0.0,2880.0
